"EucDist"
6.2449979983984
7.01687725286975
6.92820323027551
6
5.65685424949238
7.07106781186548
6.06879747395012
6.6332495807108
7.28010988928052
6.85565460040104
7.21110255092798
7.14142842854285
6.92820323027551
6.48074069840786
7.07106781186548
6.16441400296898
6.92820323027551
6
7.21110255092798
6.48074069840786
6.32455532033676
5.8309518948453
6.86340002566997
6.16227766016838
6.16441400296898
6.70778978191803
6.6332495807108
6.557438524302
6.6332495807108
6.70778978191803
6.51908961135493
5.8309518948453
6.32455532033676
6.78232998312527
6.48074069840786
6.16441400296898
5.8309518948453
6.32455532033676
6.32455532033676
7.07106781186548
7.21110255092798
6.85565460040104
6.92669889749537
6.78232998312527
6.48074069840786
7.07106781186548
6.82988534708727
6.16441400296898
6.06879747395012
6.16441400296898
6.24037034920393
6.46935622539814
6.78232998312527
6.43397840021018
5.47722557505166
6.30664093898528
6.76782893563237
7.07106781186548
6.78232998312527
6.54630861662224
6.78232998312527
6.6332495807108
6.78232998312527
6.78232998312527
6.77590425513667
6.78232998312527
6.48074069840786
6.85526660670039
6.48074069840786
6.35747793777615
6.32455532033676
5.65685424949238
7.07106781186548
7.05828217712934
6.16441400296898
6.87298334620742
7.13833622931252
7.20976852010751
6.92820323027551
6.92820323027551
6.55344265173101
6.48074069840786
6.55699513955933
6.55699513955933
6.92820323027551
6
6.78232998312527
6.16441400296898
6.6332495807108
7.48331477354788
6.3166247903554
6.78232998312527
6.32455532033676
6.6332495807108
6.32455532033676
6.78232998312527
6.92820323027551
6.92820323027551
7.07106781186548
6.32455532033676
7.48331477354788
6.78232998312527
6.85565460040104
6.6332495807108
6.45100985335539
6.78232998312527
6.6332495807108
6.55699513955933
6.6332495807108
6.68073116979806
6.97180664783475
6.07775360759103
6.39883179183989
5.8309518948453
6.63153534076656
6.26934342057499
6.92669889749537
6.32455532033676
6.32455532033676
6.92820323027551
6.92820323027551
6.48074069840786
6.32455532033676
6.80711339418041
6.48074069840786
7.07106781186548
6.48074069840786
6.64963683631529
6.40312423743285
6.40312423743285
6.2449979983984
7.54983443527075
6.2449979983984
6.08276253029822
7.34846922834953
7.48331477354788
6.70820393249937
6.78232998312527
6.08276253029822
5.91607978309962
6.40312423743285
6.40312423743285
6.557438524302
6.557438524302
7
6.70654656235152
7.14142842854285
5.91607978309962
6.74139698628036
5.45803989154981
5.74456264653803
6.55032629939972
6.70820393249937
6
6.2449979983984
5.29065861492057
6.278719262151
6.2449979983984
6.85565460040104
5.74456264653803
5.91607978309962
6.2449979983984
6.557438524302
5.56776436283002
5.3851648071345
5.91607978309962
7
6.6332495807108
6.69321321347062
6.70820393249937
6.08276253029822
6.70820393249937
6.33891079396635
6.40312423743285
6.4012182613502
6.08276253029822
6.08053889074901
6.77145577758259
5.91607978309962
5.45816873392134
5.91607978309962
7.1192921360853
5.99942115669892
6.08276253029822
6.2449979983984
6.32406111791562
6.08276253029822
6.557438524302
6.70820393249937
7.14142842854285
6.47660096544888
7
6.85565460040104
7.20809924354783
6.557438524302
6.55396769175558
6.2449979983984
5
6.85565460040104
6.85410196624968
6.70820393249937
6.85410196624968
6.2449979983984
6.778719262151
6.08276253029822
6.85565460040104
6.23675915370081
6.85565460040104
7.12901918388506
7.07071421427143
6.85565460040104
6.40312423743285
6.2449979983984
6.557438524302
6.08276253029822
7.28010988928052
6.48028138086742
5.56776436283002
6.557438524302
6.08276253029822
6.557438524302
5.3851648071345
6.08276253029822
6.557438524302
6.40312423743285
7.28010988928052
6.85565460040104
7
6.32455532033676
7
6.24294338386553
7.28010988928052
7.14142842854285
6.45803989154981
6.70820393249937
6.55269704103381
6.68394809092706
6.39548323139879
7.12901918388506
5
5.91366258841812
5.88768866530735
5.99942115669892
6.70820393249937
6.08276253029822
6.08276253029822
7
6.557438524302
6.40312423743285
6.74526695781232
6.2449979983984
6.70820393249937
6.2449979983984
6.93844136509568
6.41729481101088
6.38183955494568
6.55774976917013
6.23179055581715
6.47950563677117
6.89599184308683
6.4889949364191
6.61343969663648
6.01225821219624
7.1195687887881
6.29068044141788
6.31297589607633
6.57179787694814
6.37288236426994
6.51325505158675
6.44442397023489
6.60487500225824
6.90501161990284
7.05222319376499
6.61424117923339
6.48862119888024
6.3370166028492
6.77741692828535
6.83249847155407
